[BOOT] 2024-02-08T12:13:55Z CrowdSense System Init... OK
[DATA] 2024-02-08T12:13:55Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0001 | MAC:1e:89:b6:1d:c5:a8 | SSID:L Bello_8361
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:1475 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-35 | FC:0x4000 | SEQ:1476 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:1477 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:1478 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:1479 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:1480 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1481 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:1482 | MAC:fa:80:f3:20:d9:c9 | SSID:
[DATA] 2024-02-18T15:59:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:1716 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-62 | FC:0x4000 | SEQ:1717 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1732 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:36Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:1733 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1738 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:1739 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:1740 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:37Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:1741 | MAC:ea:d7:70:99:3e:e4 | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:1794 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:1795 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:1796 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-41 | FC:0x4000 | SEQ:1797 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1798 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:1799 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:1810 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:56Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:1811 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:1812 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:1813 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:1814 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-41 | FC:0x4000 | SEQ:1815 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1816 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:1817 | MAC:26:a3:37:f2:2b:de | SSID:
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:1818 | MAC:26:a3:37:f2:2b:de | SSID:
[INFO] 2024-02-18T15:59:57Z Garbage collection started
[DATA] 2024-02-18T15:59:57Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-77 | FC:0x4000 | SEQ:1819 | MAC:26:a3:37:f2:2b:de | SSID:
[ERROR] 2024-02-18T15:59:57Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-35 | FC:0x4000 | SEQ:1150 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-42 | FC:0x4000 | SEQ:1151 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:1152 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:1157 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-92 | FC:0x4000 | SEQ:1163 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1164 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:1165 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:1166 | MAC:46:2e:02:b3:01:8c | SSID:
[INFO] 2024-02-18T16:00:30Z Memory Dump: 0xFE 0x0A...
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-82 | FC:0x4000 | SEQ:1167 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:1168 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:1169 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-53 | FC:0x4000 | SEQ:1170 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-95 | FC:0x4000 | SEQ:1171 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1172 | MAC:46:2e:02:b3:01:8c | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-47 | FC:0x4000 | SEQ:1166 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:1167 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-42 | FC:0x4000 | SEQ:1168 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1169 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-65 | FC:0x4000 | SEQ:1171 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-92 | FC:0x4000 | SEQ:1177 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:1188 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-42 | FC:0x4000 | SEQ:1189 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:51Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:1190 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:00:51Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:1191 | MAC:0a:78:ff:18:34:f1 | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1354 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:1355 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1356 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:1357 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:1359 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-41 | FC:0x4000 | SEQ:1370 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1371 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1372 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-62 | FC:0x4000 | SEQ:1373 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-35 | FC:0x4000 | SEQ:1374 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:1375 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1376 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:1378 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:11Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-50 | FC:0x4000 | SEQ:1379 | MAC:62:e3:dd:a8:fc:eb | SSID:
[DATA] 2024-02-18T16:01:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:1579 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:1580 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:1581 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:30Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-55 | FC:0x4000 | SEQ:1582 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-65 | FC:0x4000 | SEQ:1583 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:1584 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:1585 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-59 | FC:0x4000 | SEQ:1586 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:1587 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:31Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:1588 | MAC:a2:97:74:68:25:36 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-35 | FC:0x4000 | SEQ:1628 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1630 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:1638 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:1641 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:1642 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:1643 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:01:50Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:1644 | MAC:42:7c:9e:93:f8:d0 | SSID:
[DATA] 2024-02-18T16:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:1563 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:1564 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:19Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1565 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-65 | FC:0x4000 | SEQ:1575 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:1578 | MAC:1e:a5:d1:1d:58:2e | SSID:
[ERROR] 2024-02-18T16:02:20Z Garbage collection started
[DATA] 2024-02-18T16:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:1579 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1583 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-80 | FC:0x4000 | SEQ:1584 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:20Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:1585 | MAC:1e:a5:d1:1d:58:2e | SSID:
[DATA] 2024-02-18T16:02:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:1352 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1354 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:1355 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:1356 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-91 | FC:0x4000 | SEQ:1361 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-37 | FC:0x4000 | SEQ:1362 | MAC:06:2e:e6:f0:70:65 | SSID:
[DEBUG] 2024-02-18T16:02:39Z Packet dropped (queue full)
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:1370 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:1371 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:1372 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-82 | FC:0x4000 | SEQ:1373 | MAC:06:2e:e6:f0:70:65 | SSID:
[DEBUG] 2024-02-18T16:02:40Z Sensor overheat (65C)
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:1374 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1375 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:02:40Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:1376 | MAC:06:2e:e6:f0:70:65 | SSID:
[DATA] 2024-02-18T16:03:14Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-90 | FC:0x4000 | SEQ:0967 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:14Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-90 | FC:0x4000 | SEQ:0976 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:14Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-55 | FC:0x4000 | SEQ:0980 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:14Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:0981 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:14Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:0982 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:14Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:0983 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-91 | FC:0x4000 | SEQ:0984 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-42 | FC:0x4000 | SEQ:0985 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:0986 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-79 | FC:0x4000 | SEQ:0987 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-87 | FC:0x4000 | SEQ:0988 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:15Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-74 | FC:0x4000 | SEQ:0989 | MAC:aa:c0:3e:8f:60:53 | SSID:
[DATA] 2024-02-18T16:03:34Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0955 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T16:03:34Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:0973 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T16:03:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-81 | FC:0x4000 | SEQ:0974 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T16:03:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:0975 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T16:03:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:0976 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T16:03:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-89 | FC:0x4000 | SEQ:0977 | MAC:e2:29:a3:77:5d:a3 | SSID:
[INFO] 2024-02-18T16:03:35Z Reconnecting to MQTT broker...
[DATA] 2024-02-18T16:03:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-39 | FC:0x4000 | SEQ:0978 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T16:03:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:0979 | MAC:e2:29:a3:77:5d:a3 | SSID:
[DATA] 2024-02-18T17:44:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:2277 | MAC:ae:80:43:d9:9e:b6 | SSID:
[DATA] 2024-02-18T17:44:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:0608 | MAC:ae:80:43:d9:9e:b6 | SSID:
[DATA] 2024-02-18T17:44:43Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:1565 | MAC:d6:dd:ba:c4:17:df | SSID:
[DATA] 2024-02-18T17:44:51Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:0636 | MAC:4a:34:32:ec:ce:0d | SSID:
[DATA] 2024-02-18T17:44:51Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0423 | MAC:7e:54:20:32:d2:b9 | SSID:
[DATA] 2024-02-18T17:45:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:0896 | MAC:aa:8f:24:87:eb:a0 | SSID:
[DATA] 2024-02-18T17:45:35Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:2475 | MAC:0a:12:14:99:a7:5f | SSID:
[DATA] 2024-02-18T17:46:18Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:0686 | MAC:76:df:f2:4b:53:bf | SSID:
[DATA] 2024-02-18T17:46:18Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-72 | FC:0x4000 | SEQ:1679 | MAC:be:ec:fd:0d:c1:74 | SSID:
[DATA] 2024-02-18T17:47:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-50 | FC:0x4000 | SEQ:0915 | MAC:2e:b2:e5:bc:e1:b0 | SSID:
[DATA] 2024-02-18T17:47:32Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:3323 | MAC:f6:06:be:f6:6f:7e | SSID:
[DATA] 2024-02-18T17:48:53Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-94 | FC:0x4000 | SEQ:1754 | MAC:26:90:60:2b:4b:6f | SSID:
[DATA] 2024-02-18T17:48:53Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:3437 | MAC:1a:10:21:b1:07:a5 | SSID:
[DATA] 2024-02-18T17:49:27Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-66 | FC:0x4000 | SEQ:3390 | MAC:ce:a4:b5:39:3c:80 | SSID:
